device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,pages_viewed,time_on_site_sec,added_to_cart,purchased,rating,visit_day,visit_month,visit_weekday,visit_season,session_duration_bucket,location,visit_year
1,1,3,721,0,833.72,1,10,83.37,21,63,1,0,4,20,9,4,0,Very Short,50,2024
1,0,0,734,0,806.87,3,0,0.0,13,924,0,0,4,10,7,2,2,Long,114,2024
2,0,5,335,3,1072.21,2,30,643.33,6,1205,0,0,4,6,1,5,3,Long,74,2024
1,1,4,354,2,1288.17,1,0,0.0,8,1599,0,0,4,27,6,3,2,Very Long,176,2024
1,1,2,543,7,1101.56,2,0,0.0,16,420,1,1,4,23,8,4,2,Very Short,141,2024
2,0,2,745,3,434.75,2,25,217.38,15,290,0,0,4,26,7,4,2,Very Short,18,2024
0,1,0,216,7,150.61,2,5,15.06,23,811,1,1,2,28,7,6,2,Short,54,2024
0,0,3,252,7,744.74,2,0,0.0,3,982,0,0,4,7,7,6,2,Long,19,2024
1,0,0,879,7,1076.35,1,20,215.27,17,861,0,0,4,20,7,5,2,Short,48,2024
1,1,1,610,7,990.39,4,25,990.39,24,27,1,0,4,28,4,6,1,Very Short,176,2024
1,0,5,433,7,1122.54,4,10,449.02,11,924,1,0,4,8,8,3,2,Long,107,2024
1,0,5,185,3,1168.58,3,10,350.57,12,825,1,0,4,12,4,4,1,Short,203,2024
0,0,0,277,5,538.39,3,15,242.28,10,149,0,0,4,28,6,4,2,Very Short,102,2024
1,1,3,392,1,682.44,4,5,136.49,5,905,0,0,4,31,5,4,1,Long,96,2024
1,0,5,739,4,416.01,3,10,124.8,1,554,1,0,4,17,9,1,0,Short,31,2024
2,0,5,552,4,134.5,3,10,40.35,15,560,1,0,4,22,11,4,0,Short,196,2024
0,1,4,301,5,1222.14,4,0,0.0,19,1263,1,0,4,19,8,0,2,Long,95,2024
1,1,2,729,0,820.28,2,25,410.14,23,906,1,0,4,19,2,0,3,Long,39,2024
1,0,4,591,4,240.51,2,5,24.05,1,1021,0,0,4,31,8,5,2,Long,113,2024
1,1,3,837,6,396.72,2,0,0.0,18,164,0,0,4,28,4,6,1,Very Short,66,2024
0,1,3,455,1,101.19,1,10,10.12,22,27,1,0,4,19,1,4,3,Very Short,190,2024
0,1,4,880,6,1576.73,2,30,946.04,22,1521,0,0,4,11,3,0,1,Very Long,155,2024
0,0,2,648,4,138.78,2,15,41.63,12,1735,1,0,4,30,12,0,3,Very Long,134,2024
1,0,1,760,1,562.67,1,0,0.0,1,972,0,0,4,4,6,1,2,Long,61,2024
1,0,5,431,6,1333.47,4,0,0.0,1,756,1,0,4,14,3,3,1,Short,52,2024
1,1,3,172,7,459.2,2,25,229.6,5,1636,1,0,4,18,2,6,3,Very Long,176,2024
1,0,2,448,1,151.68,3,0,0.0,14,767,1,0,4,25,8,6,2,Short,45,2024
0,0,4,764,2,948.87,3,5,142.33,20,504,1,0,4,4,10,4,0,Short,181,2024
0,0,1,712,2,1695.01,2,20,678.0,9,1751,1,0,4,8,5,2,1,Very Long,45,2024
1,0,4,526,0,831.14,3,15,374.01,3,1047,0,0,4,7,2,2,3,Long,176,2024
1,0,1,11,2,1095.74,2,20,438.3,14,14,1,0,4,9,5,3,1,Very Short,194,2024
1,0,2,335,1,225.72,1,10,22.57,8,1395,0,0,4,30,8,4,2,Very Long,189,2024
1,1,4,118,2,643.12,3,0,0.0,1,397,1,0,4,11,2,6,3,Very Short,93,2024
2,1,4,272,4,186.04,1,20,37.21,12,1253,0,0,4,7,4,6,1,Long,214,2024
2,1,1,869,7,850.01,4,0,0.0,16,988,1,1,5,1,1,0,3,Long,20,2024
1,0,3,648,0,734.44,4,0,0.0,2,361,1,0,4,21,6,4,2,Very Short,170,2024
0,0,5,81,4,101.94,3,0,0.0,12,465,1,1,4,3,3,6,1,Short,211,2024
0,0,4,386,5,1075.94,2,5,107.59,13,550,1,0,4,13,3,2,1,Short,111,2024
1,1,3,519,4,411.36,2,0,0.0,17,858,1,0,4,11,2,6,3,Short,85,2024
1,0,5,776,7,707.9,4,0,0.0,12,63,1,0,4,23,9,0,0,Very Short,63,2024
0,1,4,311,4,228.42,1,0,0.0,3,1159,1,1,3,27,6,3,2,Long,26,2024
0,1,0,850,1,121.04,1,5,6.05,9,1107,1,1,3,12,12,3,3,Long,33,2024
2,0,5,813,3,1479.37,2,0,0.0,24,1351,0,0,4,24,5,4,1,Long,108,2024
0,0,0,800,7,580.24,2,0,0.0,22,965,0,0,4,21,3,3,1,Long,121,2024
1,1,4,304,1,411.75,1,5,20.59,10,1257,1,0,4,15,3,4,1,Long,49,2024
2,1,3,417,2,637.02,2,0,0.0,17,1559,0,0,4,13,12,4,3,Very Long,110,2024
1,1,5,358,4,363.67,1,5,18.18,17,1262,0,0,4,3,8,5,2,Long,95,2024
0,0,0,793,5,1037.82,2,0,0.0,17,1245,1,0,4,28,4,6,1,Long,222,2024
1,0,0,71,3,517.15,2,10,103.43,2,1736,0,0,4,26,8,0,2,Very Long,164,2024
1,1,1,538,0,458.17,4,10,183.27,7,937,1,1,5,22,7,0,2,Long,110,2024
0,1,4,17,1,695.31,3,0,0.0,13,939,1,0,4,11,2,6,3,Long,6,2024
1,1,2,165,3,1116.82,4,15,670.09,11,1262,1,1,4,13,9,4,0,Long,19,2024
0,0,5,12,1,353.44,4,0,0.0,2,110,1,0,4,13,2,1,3,Very Short,170,2024
1,0,0,79,0,522.2,3,0,0.0,14,838,1,1,2,13,3,2,1,Short,29,2024
2,0,0,883,5,659.04,1,10,65.9,13,298,1,0,4,17,9,1,0,Very Short,3,2024
1,1,5,40,4,462.41,3,10,138.72,12,1799,1,0,4,11,6,1,2,Very Long,181,2024
2,0,2,818,6,886.53,2,0,0.0,15,1119,1,0,4,22,3,4,1,Long,97,2024
1,0,5,37,2,925.18,1,20,185.04,24,36,1,0,4,25,1,3,3,Very Short,17,2024
1,0,1,507,0,437.32,3,20,262.39,22,359,1,0,4,4,8,6,2,Very Short,65,2024
1,1,0,734,1,794.09,1,0,0.0,23,926,0,0,4,11,9,2,0,Long,215,2024
0,1,1,723,4,262.88,2,20,105.15,16,1357,0,0,4,15,3,4,1,Very Long,84,2024
2,1,2,118,7,1150.31,4,10,460.12,2,1759,1,0,4,1,6,5,2,Very Long,6,2024
2,1,3,576,5,776.14,4,20,620.91,10,24,0,0,4,5,5,6,1,Very Short,151,2024
0,0,1,797,2,567.97,3,0,0.0,15,330,1,0,4,21,11,3,0,Very Short,103,2024
1,1,3,636,6,1821.4,2,0,0.0,20,1649,1,0,4,15,10,1,0,Very Long,101,2024
0,0,0,264,2,1679.8,3,0,0.0,5,188,0,0,4,10,4,2,1,Very Short,74,2024
0,1,1,448,3,1453.67,4,0,0.0,11,379,1,0,4,6,7,5,2,Very Short,53,2024
0,0,0,892,1,363.81,1,30,109.14,18,1054,1,1,3,3,12,1,3,Long,99,2024
1,1,4,69,4,192.9,4,15,115.74,13,1568,1,0,4,6,5,0,1,Very Long,90,2024
0,1,4,393,4,222.75,4,20,178.2,19,1217,0,0,4,21,2,2,3,Long,68,2024
0,0,4,275,2,1229.39,1,10,122.94,7,692,0,0,4,18,4,3,1,Short,26,2024
2,0,2,135,6,1719.96,3,15,773.98,1,1798,1,0,4,9,8,4,2,Very Long,3,2024
1,0,0,395,1,601.01,1,0,0.0,13,851,0,0,4,28,12,5,3,Short,133,2024
1,0,4,204,7,560.61,3,0,0.0,20,1799,1,0,4,22,4,0,1,Very Long,59,2024
0,1,1,540,4,159.45,1,15,23.92,17,1559,0,0,4,22,1,0,3,Very Long,52,2024
0,1,3,192,4,439.56,2,20,175.82,20,1196,0,0,4,7,3,3,1,Long,160,2024
1,0,2,312,6,870.65,2,0,0.0,10,1355,1,0,4,30,5,3,1,Long,143,2024
0,0,4,146,0,809.69,2,0,0.0,18,1731,0,0,4,4,2,6,3,Very Long,84,2024
1,1,3,425,2,1418.83,2,0,0.0,3,861,0,0,4,13,1,5,3,Short,98,2024
2,1,3,715,2,1596.37,2,0,0.0,3,1165,1,1,3,27,8,1,2,Long,222,2024
0,1,1,606,1,649.88,2,0,0.0,21,1111,0,0,4,27,10,6,0,Long,136,2024
1,0,1,128,2,546.99,2,20,218.8,21,649,1,0,4,26,3,1,1,Short,46,2024
1,1,3,462,0,345.48,3,30,310.93,18,19,1,0,4,9,7,1,2,Very Short,182,2024
0,1,4,436,6,1111.54,3,30,1000.39,20,1633,1,0,4,28,7,6,2,Very Long,94,2024
1,0,3,305,0,675.09,4,15,405.05,6,461,1,0,4,31,8,5,2,Short,82,2024
1,1,2,737,6,1683.55,3,0,0.0,6,1164,0,0,4,23,12,0,3,Long,60,2024
0,0,2,559,6,1854.95,4,0,0.0,11,811,1,0,4,19,11,1,0,Short,111,2024
1,0,0,542,3,823.99,1,15,123.6,11,1604,0,0,4,25,4,3,1,Very Long,153,2024
1,1,0,317,1,208.7,4,10,83.48,18,815,0,0,4,22,12,6,3,Short,89,2024
1,1,3,674,7,1095.88,3,20,657.53,22,831,1,1,5,13,1,5,3,Short,16,2024
2,1,4,718,0,435.82,3,15,196.12,16,1745,1,0,4,17,12,1,3,Very Long,68,2024
1,1,1,98,3,1463.7,3,20,878.22,7,405,1,0,4,22,2,3,3,Very Short,113,2024
0,1,2,641,5,259.68,3,15,116.86,13,257,0,0,4,11,2,6,3,Very Short,124,2024
2,1,5,744,0,163.82,2,10,32.76,11,710,0,0,4,13,2,1,3,Short,84,2024
1,0,3,378,2,1111.92,3,15,500.36,1,833,1,1,5,14,2,2,3,Short,16,2024
0,0,4,537,5,1486.36,2,15,445.91,19,284,0,0,4,18,6,1,2,Very Short,94,2024
0,0,2,832,1,791.58,1,20,158.32,23,245,0,0,4,21,8,2,2,Very Short,0,2024
0,1,2,4,6,1968.43,3,20,1181.06,5,993,0,0,4,28,9,5,0,Long,17,2024
0,0,1,569,1,539.58,4,0,0.0,17,1565,0,0,4,6,1,5,3,Very Long,75,2024
1,0,0,739,6,1063.34,1,0,0.0,4,489,1,0,4,18,4,3,1,Short,48,2024
0,1,2,230,7,922.32,3,10,276.7,20,586,1,0,4,18,2,6,3,Short,126,2024
2,1,2,590,7,985.4,4,0,0.0,24,1566,0,0,4,23,2,4,3,Very Long,67,2024
1,1,3,503,5,222.59,2,15,66.78,24,703,1,0,4,29,9,6,0,Short,131,2024
0,1,2,14,5,756.88,3,15,340.6,10,882,0,0,4,21,8,2,2,Short,11,2024
2,0,1,48,4,135.49,1,0,0.0,8,1303,0,0,4,17,3,6,1,Long,83,2024
1,0,3,707,1,290.23,3,20,174.14,17,1769,0,0,4,19,4,4,1,Very Long,85,2024
0,1,3,399,3,1275.1,4,0,0.0,1,499,1,1,3,3,12,1,3,Short,121,2024
0,1,2,887,3,664.9,3,0,0.0,14,1578,0,0,4,28,7,6,2,Very Long,21,2024
1,1,3,747,3,1497.35,1,20,299.47,2,1757,1,0,4,28,3,3,1,Very Long,194,2024
1,1,2,584,0,283.03,4,15,169.82,15,307,0,0,4,6,12,4,3,Very Short,37,2024
1,0,1,368,6,957.95,4,0,0.0,15,217,1,1,3,13,3,2,1,Very Short,11,2024
1,0,0,761,2,1345.74,3,0,0.0,24,1042,1,1,3,16,4,1,1,Long,173,2024
1,1,0,189,6,1134.19,2,0,0.0,13,407,0,0,4,9,9,0,0,Very Short,81,2024
1,1,5,773,4,432.88,4,0,0.0,8,956,1,0,4,6,7,5,2,Long,27,2024
1,0,3,400,5,1279.53,3,5,191.93,7,371,1,0,4,26,1,4,3,Very Short,20,2024
1,1,1,894,5,1197.82,2,10,239.56,24,59,1,1,5,21,10,0,0,Very Short,23,2024
0,1,0,569,7,1015.3,3,20,609.18,1,823,1,1,5,24,3,6,1,Short,104,2024
1,0,4,228,5,1723.89,2,0,0.0,11,704,0,0,4,9,9,0,0,Short,155,2024
1,0,5,501,7,609.4,2,0,0.0,22,1260,0,0,4,2,5,3,1,Long,160,2024
1,0,2,429,1,523.6,2,5,52.36,21,61,1,0,4,1,10,1,0,Very Short,6,2024
0,0,1,313,2,1651.31,4,0,0.0,21,719,0,0,4,23,11,5,0,Short,60,2024
1,1,5,359,5,1177.58,3,5,176.64,21,315,0,0,4,8,10,1,0,Very Short,206,2024
0,1,4,537,4,63.31,1,0,0.0,8,61,0,0,4,2,12,0,3,Very Short,61,2024
1,0,5,629,6,1075.25,2,0,0.0,12,1215,1,1,5,16,7,1,2,Long,120,2024
0,1,1,164,6,1451.03,1,15,217.65,15,179,0,0,4,24,1,2,3,Very Short,45,2024
2,0,4,570,4,326.18,3,5,48.93,3,1535,0,0,4,14,7,6,2,Very Long,64,2024
0,1,1,276,1,570.7,4,0,0.0,1,217,1,1,4,17,6,0,2,Very Short,173,2024
1,1,1,408,0,569.81,4,20,455.85,16,1261,1,0,4,19,9,3,0,Long,157,2024
1,1,3,103,6,1480.27,3,10,444.08,5,716,1,0,4,31,3,6,1,Short,214,2024
0,0,2,835,7,324.18,3,10,97.25,24,1015,0,0,4,11,9,2,0,Long,40,2024
1,1,0,796,1,529.24,2,0,0.0,20,766,1,0,4,10,6,0,2,Short,36,2024
2,1,2,811,5,1266.68,3,20,760.01,10,1751,0,0,4,1,9,6,0,Very Long,143,2024
1,1,3,396,5,272.89,2,0,0.0,8,1472,0,0,4,2,6,6,2,Very Long,139,2024
2,1,5,117,1,799.81,2,5,79.98,10,1454,1,0,4,19,5,6,1,Very Long,213,2024
1,1,2,288,2,739.67,1,15,110.95,19,1488,1,0,4,19,3,1,1,Very Long,152,2024
2,0,1,408,4,169.04,2,0,0.0,3,1724,1,0,4,29,10,1,0,Very Long,140,2024
1,0,4,108,1,673.55,1,15,101.03,20,1218,1,1,5,26,1,4,3,Long,89,2024
1,0,0,6,2,1241.45,4,15,744.87,1,1319,1,0,4,27,3,2,1,Long,34,2024
1,1,4,748,4,481.85,1,10,48.18,3,858,1,0,4,4,6,1,2,Short,69,2024
1,1,5,529,0,986.48,2,15,295.94,2,446,1,0,4,26,2,0,3,Very Short,44,2024
1,1,0,282,4,84.93,1,10,8.49,9,561,1,0,4,30,11,5,0,Short,89,2024
1,0,2,775,7,314.71,1,25,78.68,11,1256,1,0,4,5,5,6,1,Long,220,2024
1,1,1,337,7,322.79,1,15,48.42,8,822,1,0,4,29,3,4,1,Short,42,2024
1,0,4,562,0,423.05,2,10,84.61,24,1404,1,0,4,2,4,1,1,Very Long,203,2024
0,0,1,888,6,887.88,1,25,221.97,8,1265,1,1,2,10,3,6,1,Long,122,2024
1,1,4,287,2,1535.28,1,20,307.06,14,1746,1,0,4,30,8,4,2,Very Long,176,2024
1,1,3,481,2,1809.4,1,30,542.82,15,1709,0,0,4,24,6,0,2,Very Long,65,2024
0,0,4,825,2,885.96,1,25,221.49,7,807,0,0,4,25,3,0,1,Short,21,2024
0,1,4,53,0,447.45,1,0,0.0,8,1583,0,0,4,14,11,3,0,Very Long,106,2024
0,1,4,768,4,205.5,4,20,164.4,7,291,0,0,4,27,8,1,2,Very Short,187,2024
1,0,0,255,1,445.27,3,15,200.37,10,655,0,0,4,27,5,0,1,Short,133,2024
0,1,4,792,1,319.52,1,15,47.93,13,1690,1,0,4,6,7,5,2,Very Long,135,2024
0,0,5,561,6,1983.25,1,0,0.0,20,1426,1,0,4,27,8,1,2,Very Long,183,2024
0,1,2,665,1,726.9,3,15,327.1,10,458,1,1,3,25,2,6,3,Short,63,2024
0,1,1,172,7,1009.88,2,0,0.0,19,594,1,0,4,22,10,1,0,Short,97,2024
0,0,5,77,3,992.15,4,0,0.0,16,533,0,0,4,4,4,3,1,Short,15,2024
0,0,3,468,7,377.17,1,0,0.0,16,172,1,0,4,11,1,3,3,Very Short,148,2024
1,0,0,524,1,284.28,1,10,28.43,3,1634,1,1,4,9,7,1,2,Very Long,200,2024
1,1,1,208,3,1467.53,2,0,0.0,10,364,0,0,4,15,11,4,0,Very Short,181,2024
2,1,3,499,1,185.24,1,0,0.0,19,974,1,0,4,24,9,1,0,Long,203,2024
0,1,5,303,6,1021.49,3,10,306.45,2,872,1,1,5,22,4,0,1,Short,79,2024
0,1,0,837,7,835.82,2,20,334.33,12,128,1,0,4,25,5,5,1,Very Short,43,2024
0,1,2,362,7,335.67,1,5,16.78,3,1301,1,0,4,5,8,0,2,Long,199,2024
1,1,1,720,2,1034.18,1,0,0.0,12,1422,0,0,4,25,3,0,1,Very Long,178,2024
0,0,2,147,3,367.18,2,10,73.44,21,1250,1,0,4,26,10,5,0,Long,0,2024
0,0,0,220,6,1441.19,2,5,144.12,5,1394,0,0,4,17,4,2,1,Very Long,97,2024
1,0,2,665,4,303.89,3,25,227.92,9,1177,0,0,4,20,3,2,1,Long,32,2024
0,0,4,681,4,223.98,3,5,33.6,9,1277,1,0,4,4,2,6,3,Long,29,2024
1,0,4,603,3,694.2,2,0,0.0,22,1411,1,1,2,10,9,1,0,Very Long,156,2024
1,0,4,338,5,1104.41,2,15,331.32,21,494,0,0,4,10,1,2,3,Short,121,2024
1,1,3,891,7,609.59,4,10,243.84,16,1154,1,1,4,20,10,6,0,Long,188,2024
0,0,4,341,6,903.02,3,0,0.0,22,69,1,1,3,21,12,5,3,Very Short,15,2024
0,0,4,102,5,830.41,1,5,41.52,7,199,1,1,2,10,2,5,3,Very Short,224,2024
1,1,0,820,2,1661.5,2,20,664.6,2,969,1,1,3,5,2,0,3,Long,155,2024
0,1,3,491,2,598.8,2,10,119.76,24,1511,1,1,4,7,12,5,3,Very Long,105,2024
0,0,1,72,1,379.22,1,20,75.84,4,249,0,0,4,15,2,3,3,Very Short,167,2024
1,1,2,66,2,890.48,2,20,356.19,18,951,0,0,4,28,5,1,1,Long,21,2024
0,1,2,152,5,467.9,2,0,0.0,8,359,0,0,4,13,11,2,0,Very Short,100,2024
0,0,4,664,3,893.16,2,0,0.0,22,838,1,1,3,20,2,1,3,Short,133,2024
1,0,2,372,6,784.18,3,20,470.51,22,1785,1,1,4,30,8,4,2,Very Long,193,2024
1,0,1,204,6,1888.71,1,15,283.31,23,588,0,0,4,19,5,6,1,Short,81,2024
0,0,1,398,4,448.03,3,30,403.23,22,339,1,1,5,8,6,5,2,Very Short,139,2024
1,1,2,564,5,313.22,3,0,0.0,14,1408,0,0,4,5,12,3,3,Very Long,10,2024
2,1,0,816,7,939.14,1,5,46.96,9,1073,1,0,4,24,8,5,2,Long,126,2024
0,0,0,748,2,1881.79,4,30,2258.15,21,1398,1,1,3,26,4,4,1,Very Long,166,2024
1,0,4,569,3,461.18,1,10,46.12,5,296,1,1,4,7,12,5,3,Very Short,155,2024
0,0,2,93,6,1972.79,4,0,0.0,10,1344,1,0,4,30,7,1,2,Long,98,2024
2,1,4,514,7,987.71,1,0,0.0,12,1716,0,0,4,6,2,1,3,Very Long,184,2024
0,1,5,751,6,1798.33,3,30,1618.5,20,346,1,1,3,23,5,3,1,Very Short,132,2024
0,0,5,644,2,1912.9,3,20,1147.74,15,1392,1,0,4,29,3,4,1,Very Long,204,2024
2,1,5,354,2,578.62,1,0,0.0,20,449,1,0,4,22,8,3,2,Very Short,156,2024
1,0,3,59,6,1094.91,4,0,0.0,1,1507,1,0,4,10,11,6,0,Very Long,209,2024
0,1,4,882,2,1556.85,1,0,0.0,9,1124,1,0,4,15,1,0,3,Long,142,2024
1,0,4,474,2,1490.12,3,5,223.52,14,1139,1,0,4,11,10,4,0,Long,116,2024
1,1,5,177,7,331.24,2,0,0.0,24,704,0,0,4,30,11,5,0,Short,46,2024
1,1,1,616,7,321.1,3,0,0.0,13,1727,0,0,4,28,12,5,3,Very Long,165,2024
0,1,1,583,1,422.39,1,25,105.6,11,33,0,0,4,29,8,3,2,Very Short,104,2024
0,1,0,766,4,369.32,3,10,110.8,8,1406,1,0,4,24,4,2,1,Very Long,185,2024
2,0,2,143,3,989.33,2,5,98.93,11,120,1,0,4,23,2,4,3,Very Short,108,2024
0,0,3,14,6,518.07,2,15,155.42,14,425,1,0,4,10,12,1,3,Very Short,21,2024
0,1,0,681,0,848.07,4,0,0.0,16,611,1,0,4,30,5,3,1,Short,13,2024
0,1,3,237,3,807.06,3,15,363.18,13,1651,1,1,2,5,5,6,1,Very Long,174,2024
0,1,5,505,7,544.65,2,5,54.46,24,469,1,0,4,24,9,1,0,Short,69,2024
1,1,4,191,3,1212.63,1,0,0.0,2,1199,1,1,4,18,9,2,0,Long,107,2024
0,1,1,294,6,1668.02,2,10,333.6,22,215,1,0,4,22,10,1,0,Very Short,148,2024
0,1,4,775,3,1342.34,2,10,268.47,11,1686,1,1,5,18,11,0,0,Very Long,170,2024
0,1,1,28,3,1330.88,2,10,266.18,21,1793,0,0,4,16,11,5,0,Very Long,62,2024
0,0,5,354,5,568.98,2,0,0.0,13,193,0,0,4,3,3,6,1,Very Short,8,2024
0,0,5,307,1,489.05,3,0,0.0,19,135,1,0,4,2,3,5,1,Very Short,171,2024
0,0,0,852,0,732.89,3,10,219.87,15,181,1,0,4,16,3,5,1,Very Short,194,2024
1,0,1,761,5,923.44,2,0,0.0,15,990,1,0,4,16,8,4,2,Long,112,2024
0,1,5,685,2,1202.69,3,20,721.61,20,384,1,1,2,31,7,2,2,Very Short,14,2024
0,1,1,349,3,1067.98,3,0,0.0,13,737,0,0,4,8,11,4,0,Short,215,2024
1,1,3,775,7,571.07,1,15,85.66,5,1187,1,0,4,3,11,6,0,Long,206,2024
1,1,1,200,3,1132.31,4,10,452.92,18,1627,1,0,4,23,10,2,0,Very Long,20,2024
1,1,3,753,1,390.17,4,20,312.14,1,288,1,0,4,29,1,0,3,Very Short,126,2024
2,1,4,545,0,836.97,2,30,502.18,6,1249,0,0,4,10,9,1,0,Long,101,2024
0,0,4,141,0,622.84,3,25,467.13,1,469,1,0,4,6,11,2,0,Short,91,2024
0,0,2,158,3,605.51,2,25,302.76,3,218,1,0,4,24,12,1,3,Very Short,217,2024
0,1,4,44,6,1698.02,2,0,0.0,20,1421,0,0,4,5,5,6,1,Very Long,214,2024
0,0,1,865,5,1195.45,2,15,358.64,2,1563,1,1,5,10,10,3,0,Very Long,206,2024
2,0,3,526,3,775.22,4,15,465.13,4,284,1,0,4,28,5,1,1,Very Short,36,2024
1,1,5,93,2,889.55,4,20,711.64,4,680,1,0,4,28,2,2,3,Short,69,2024
1,1,4,64,0,435.08,1,15,65.26,2,14,1,1,4,4,5,5,1,Very Short,80,2024
2,0,5,130,3,1332.83,3,0,0.0,19,89,1,0,4,1,4,0,1,Very Short,0,2024
1,1,2,513,1,654.83,1,0,0.0,8,1402,0,0,4,28,11,3,0,Very Long,198,2024
1,1,5,12,3,953.11,4,15,571.87,5,974,0,0,4,5,3,1,1,Long,27,2024
1,1,2,212,1,543.48,3,10,163.04,13,308,1,0,4,17,2,5,3,Very Short,61,2024
1,1,3,856,7,1130.0,4,0,0.0,2,669,1,1,5,30,7,1,2,Short,142,2024
0,0,5,852,0,647.0,2,5,64.7,7,105,1,0,4,28,7,6,2,Very Short,169,2024
1,1,5,744,6,1304.52,3,10,391.36,20,589,1,1,5,23,7,1,2,Short,197,2024
2,1,5,400,3,737.71,1,5,36.89,1,1507,1,0,4,24,2,5,3,Very Long,139,2024
1,1,0,332,5,219.44,1,20,43.89,9,1296,1,0,4,30,6,6,2,Long,36,2024
1,1,1,564,2,914.84,1,5,45.74,7,14,1,0,4,4,12,2,3,Very Short,66,2024
1,1,2,100,7,1068.77,2,25,534.38,10,569,1,1,4,2,2,4,3,Short,181,2024
1,1,0,536,1,537.07,1,0,0.0,6,927,0,0,4,18,10,4,0,Long,4,2024
1,1,2,93,4,408.74,4,0,0.0,14,884,1,0,4,15,2,3,3,Short,67,2024
0,0,3,829,3,1279.44,4,10,511.78,19,374,1,0,4,26,3,1,1,Very Short,58,2024
0,0,0,187,4,195.02,4,5,39.0,18,1467,1,0,4,23,11,5,0,Very Long,51,2024
0,0,1,739,2,1146.05,3,30,1031.44,19,796,0,0,4,18,4,3,1,Short,10,2024
1,0,1,69,1,399.09,4,10,159.64,13,1007,1,0,4,9,7,1,2,Long,81,2024
2,0,5,712,6,1107.64,2,0,0.0,1,1578,0,0,4,19,5,6,1,Very Long,115,2024
0,1,3,851,6,1237.76,4,0,0.0,1,1436,1,1,1,12,8,0,2,Very Long,41,2024
0,0,2,288,0,192.16,2,5,19.22,20,1251,0,0,4,27,5,0,1,Long,72,2024
0,1,3,158,7,961.34,3,20,576.8,5,1389,0,0,4,10,6,0,2,Very Long,195,2024
1,0,5,313,3,1231.47,2,0,0.0,3,1478,1,0,4,25,10,4,0,Very Long,139,2024
1,0,5,479,5,726.41,2,0,0.0,17,1133,0,0,4,21,7,6,2,Long,209,2024
1,0,5,337,1,704.94,3,0,0.0,7,841,1,0,4,25,7,3,2,Short,8,2024
0,0,2,128,0,606.11,3,20,363.67,9,1196,1,0,4,21,10,0,0,Long,43,2024
0,0,5,333,4,89.62,3,15,40.33,18,953,0,0,4,5,6,2,2,Long,103,2024
2,1,3,705,7,656.25,3,30,590.62,6,1744,0,0,4,27,10,6,0,Very Long,68,2024
1,0,5,792,4,298.08,2,0,0.0,21,52,1,1,3,19,9,3,0,Very Short,128,2024
0,1,1,834,5,1648.25,4,10,659.3,24,1774,1,0,4,18,11,0,0,Very Long,179,2024
0,0,3,435,1,785.5,4,10,314.2,7,157,1,1,3,16,6,6,2,Very Short,194,2024
0,0,3,395,7,450.9,1,25,112.72,4,1593,0,0,4,22,7,0,2,Very Long,96,2024
0,1,2,598,4,421.66,1,0,0.0,16,1780,1,0,4,16,2,4,3,Very Long,121,2024
0,1,4,484,1,295.03,1,0,0.0,24,1780,1,1,3,10,2,5,3,Very Long,122,2024
1,0,0,203,7,389.19,4,10,155.68,13,1225,1,0,4,9,2,4,3,Long,201,2024
0,0,1,839,3,1156.5,1,10,115.65,10,698,1,1,5,19,8,0,2,Short,152,2024
0,1,0,887,2,1196.14,4,15,717.68,6,92,1,0,4,28,4,6,1,Very Short,210,2024
1,0,5,511,6,1502.28,4,0,0.0,1,355,0,0,4,15,4,0,1,Very Short,94,2024
0,0,5,864,5,778.88,2,10,155.78,7,526,1,0,4,8,8,3,2,Short,73,2024
1,1,1,258,0,452.74,3,15,203.73,10,533,1,0,4,25,5,5,1,Short,20,2024
1,1,4,542,5,1183.32,4,0,0.0,15,1573,1,0,4,19,2,0,3,Very Long,132,2024
0,1,1,731,5,1588.06,4,20,1270.45,23,158,1,0,4,22,7,0,2,Very Short,14,2024
1,1,1,827,2,760.99,2,15,228.3,1,591,0,0,4,19,7,4,2,Short,216,2024
0,1,5,531,6,623.92,2,5,62.39,21,773,1,1,4,20,2,1,3,Short,209,2024
0,1,5,749,0,480.55,3,0,0.0,20,301,1,0,4,8,4,0,1,Very Short,187,2024
0,0,1,498,1,354.65,4,10,141.86,3,170,0,0,4,27,3,2,1,Very Short,190,2024
1,1,5,83,0,944.98,1,0,0.0,10,217,1,0,4,10,9,1,0,Very Short,193,2024
1,1,5,638,1,610.33,1,20,122.07,20,1151,1,1,4,31,3,6,1,Long,141,2024
1,0,4,872,2,987.29,4,0,0.0,2,1547,0,0,4,11,1,3,3,Very Long,33,2024
0,1,2,464,0,298.4,2,15,89.52,6,363,1,1,3,7,4,6,1,Very Short,41,2024
1,0,4,270,0,868.19,1,15,130.23,5,35,0,0,4,20,6,3,2,Very Short,177,2024
0,1,1,26,6,488.89,4,15,293.33,8,1781,0,0,4,7,10,0,0,Very Long,135,2024
0,1,4,183,3,567.86,2,0,0.0,17,1441,1,1,5,20,1,5,3,Very Long,120,2024
1,1,2,385,5,470.22,3,10,141.07,16,1334,1,1,4,17,11,6,0,Long,138,2024
0,0,0,890,5,1776.76,3,5,266.51,20,603,0,0,4,30,4,1,1,Short,137,2024
